time,gFx,gFy,gFz,TgF
17.091617285,0.0310,-0.0004,1.0033,1.004
17.093455931,0.0302,-0.0009,1.0023,1.003
17.099192337,0.0300,-0.0014,1.0010,1.001
17.099786868,0.0305,-0.0017,0.9996,1.000
17.100298326,0.0310,-0.0017,0.9976,0.998
17.101087858,0.0310,-0.0017,0.9948,0.995
17.103821191,0.0307,-0.0014,0.9916,0.992
17.106259524,0.0305,-0.0009,0.9884,0.989
17.10908291,0.0302,-0.0009,0.9854,0.986
17.110950254,0.0297,-0.0012,0.9829,0.983
17.112046504,0.0292,-0.0019,0.9799,0.980
17.114445045,0.0295,-0.0029,0.9769,0.977
17.115888431,0.0297,-0.0039,0.9739,0.974
17.118475201,0.0300,-0.0044,0.9712,0.972
17.120187701,0.0305,-0.0052,0.9685,0.969
17.123133535,0.0307,-0.0056,0.9657,0.966
17.125191764,0.0310,-0.0056,0.9630,0.963
17.127678899,0.0320,-0.0054,0.9612,0.962
17.129420462,0.0330,-0.0049,0.9605,0.961
17.131571035,0.0335,-0.0047,0.9600,0.961
17.133803483,0.0335,-0.0047,0.9590,0.960
17.136098535,0.0330,-0.0047,0.9577,0.958
17.138126504,0.0322,-0.0049,0.9565,0.957
17.140350879,0.0317,-0.0044,0.9558,0.956
17.141094524,0.0312,-0.0042,0.9545,0.955
17.143658274,0.0300,-0.0037,0.9525,0.953
17.145961504,0.0288,-0.0029,0.9498,0.950
17.148151243,0.0277,-0.0022,0.9470,0.947
17.150611504,0.0273,-0.0014,0.9453,0.946
17.152146087,0.0275,-0.0012,0.9438,0.944
17.154401712,0.0280,-0.0012,0.9423,0.943
17.155924993,0.0282,-0.0014,0.9408,0.941
17.158564212,0.0280,-0.0019,0.9391,0.939
17.160085722,0.0277,-0.0024,0.9378,0.938
17.162735774,0.0277,-0.0029,0.9378,0.938
17.164877285,0.0275,-0.0029,0.9383,0.939
17.167158326,0.0270,-0.0029,0.9388,0.939
17.169237129,0.0260,-0.0029,0.9393,0.940
17.171568951,0.0253,-0.0027,0.9395,0.940
17.173321035,0.0253,-0.0027,0.9401,0.940
17.176026868,0.0262,-0.0027,0.9406,0.941
17.177308535,0.0273,-0.0032,0.9410,0.941
17.181102441,0.0277,-0.0034,0.9410,0.941
17.182150358,0.0280,-0.0037,0.9406,0.941
17.184582233,0.0288,-0.0042,0.9401,0.941
17.185740097,0.0300,-0.0042,0.9401,0.941
17.188427441,0.0310,-0.0039,0.9406,0.941
17.190818483,0.0312,-0.0037,0.9408,0.941
17.192174108,0.0315,-0.0034,0.9408,0.941
17.194617285,0.0312,-0.0034,0.9410,0.942
17.19546541,0.0325,-0.0037,0.9416,0.942
17.20094916,0.0340,-0.0037,0.9421,0.943
17.201917806,0.0347,-0.0034,0.9425,0.943
17.202709212,0.0352,-0.0032,0.9425,0.943
17.203885983,0.0360,-0.0029,0.9431,0.944
17.206876399,0.0365,-0.0027,0.9438,0.944
17.209031504,0.0362,-0.0022,0.9448,0.945
17.211469316,0.0357,-0.0014,0.9458,0.946
17.213162649,0.0357,-0.0007,0.9468,0.947
17.215453274,0.0362,-0.0004,0.9480,0.949
17.217241816,0.0372,-0.0002,0.9493,0.950
17.219753431,0.0380,0.0001,0.9503,0.951
17.221867181,0.0387,0.0003,0.9508,0.952
17.224115826,0.0389,0.0003,0.9513,0.952
17.225587754,0.0395,0.0003,0.9513,0.952
17.228103587,0.0392,0.0003,0.9518,0.953
17.230975462,0.0387,0.0001,0.9520,0.953
17.23176541,0.0380,-0.0004,0.9520,0.953
17.234462806,0.0374,-0.0012,0.9520,0.953
17.23660942,0.0372,-0.0017,0.9522,0.953
17.239150201,0.0370,-0.0024,0.9530,0.954
17.24112442,0.0367,-0.0029,0.9537,0.954
17.241779316,0.0360,-0.0034,0.9543,0.955
17.244551504,0.0355,-0.0039,0.9540,0.955
17.247693743,0.0350,-0.0039,0.9537,0.954
17.249060149,0.0347,-0.0039,0.9540,0.955
17.250197076,0.0342,-0.0042,0.9550,0.956
17.252372233,0.0345,-0.0049,0.9560,0.957
17.255111972,0.0347,-0.0059,0.9570,0.958
17.257022285,0.0352,-0.0071,0.9575,0.958
17.259221868,0.0357,-0.0081,0.9580,0.959
17.26157317,0.0362,-0.0086,0.9590,0.960
17.264352129,0.0367,-0.0086,0.9595,0.960
17.266024212,0.0370,-0.0084,0.9592,0.960
17.26797916,0.0360,-0.0076,0.9582,0.959
17.270146399,0.0345,-0.0069,0.9567,0.957
17.270837545,0.0337,-0.0062,0.9560,0.957
17.273404472,0.0337,-0.0059,0.9558,0.956
17.275863535,0.0337,-0.0056,0.9550,0.956
17.278316087,0.0332,-0.0059,0.9537,0.954
17.279705826,0.0330,-0.0064,0.9522,0.953
17.281440566,0.0340,-0.0067,0.9510,0.952
17.283430306,0.0352,-0.0071,0.9508,0.951
17.286134785,0.0352,-0.0074,0.9508,0.951
17.287679264,0.0350,-0.0074,0.9508,0.951
17.289862233,0.0352,-0.0071,0.9503,0.951
17.29243041,0.0355,-0.0069,0.9495,0.950
17.294623743,0.0362,-0.0067,0.9498,0.950
17.300555462,0.0370,-0.0064,0.9505,0.951
17.301529056,0.0372,-0.0059,0.9508,0.951
17.302158587,0.0370,-0.0054,0.9505,0.951
17.302855618,0.0365,-0.0054,0.9500,0.951
17.305239368,0.0360,-0.0052,0.9498,0.950
17.307119316,0.0355,-0.0052,0.9503,0.951
17.309223691,0.0345,-0.0049,0.9500,0.951
17.312023483,0.0337,-0.0049,0.9490,0.950
17.313712441,0.0335,-0.0052,0.9483,0.949
17.315869004,0.0335,-0.0059,0.9478,0.948
17.318233639,0.0337,-0.0067,0.9478,0.948
17.319621556,0.0337,-0.0074,0.9475,0.948
17.322044472,0.0337,-0.0079,0.9470,0.948
17.324524056,0.0340,-0.0084,0.9470,0.948
17.327153743,0.0337,-0.0081,0.9470,0.948
17.328231556,0.0330,-0.0079,0.9473,0.948
17.330671608,0.0317,-0.0074,0.9473,0.948
17.332980045,0.0307,-0.0067,0.9470,0.948
17.335406243,0.0297,-0.0059,0.9470,0.948
17.336076868,0.0290,-0.0054,0.9473,0.948
17.338982233,0.0282,-0.0049,0.9473,0.948
17.341036972,0.0277,-0.0044,0.9475,0.948
17.343934003,0.0275,-0.0042,0.9478,0.948
17.345400878,0.0275,-0.0037,0.9480,0.948
17.348561972,0.0280,-0.0032,0.9488,0.949
17.349982597,0.0280,-0.0029,0.9493,0.950
17.35157942,0.0282,-0.0027,0.9498,0.950
17.353436347,0.0282,-0.0027,0.9500,0.950
17.355902389,0.0288,-0.0024,0.9495,0.950
17.358224472,0.0292,-0.0022,0.9490,0.949
17.359738587,0.0297,-0.0022,0.9480,0.949
17.361376347,0.0305,-0.0017,0.9468,0.947
17.36341916,0.0312,-0.0017,0.9455,0.946
17.365993483,0.0317,-0.0014,0.9443,0.945
17.368329785,0.0317,-0.0009,0.9435,0.944
17.370656035,0.0317,-0.0004,0.9435,0.944
17.372046712,0.0322,0.0003,0.9435,0.944
17.374618899,0.0325,0.0003,0.9435,0.944
17.376338326,0.0330,0.0006,0.9431,0.944
17.379384368,0.0330,0.0006,0.9425,0.943
17.385046608,0.0330,0.0003,0.9421,0.943
17.385768014,0.0330,-0.0004,0.9416,0.942
17.386376503,0.0332,-0.0009,0.9406,0.941
17.38688791,0.0330,-0.0012,0.9395,0.940
17.389133691,0.0325,-0.0014,0.9386,0.939
17.391534472,0.0325,-0.0017,0.9378,0.938
17.393362389,0.0327,-0.0019,0.9373,0.938
17.395952545,0.0330,-0.0019,0.9366,0.937
17.397424941,0.0330,-0.0017,0.9353,0.936
17.399615201,0.0332,-0.0017,0.9341,0.935
17.402119056,0.0332,-0.0017,0.9328,0.933
17.404481868,0.0327,-0.0014,0.9311,0.932
17.404899837,0.0320,-0.0014,0.9294,0.930
17.407332337,0.0310,-0.0012,0.9281,0.929
17.41034791,0.0297,-0.0014,0.9274,0.928
17.412675149,0.0288,-0.0017,0.9271,0.928
17.414073535,0.0280,-0.0022,0.9271,0.928
17.416390306,0.0275,-0.0027,0.9269,0.927
17.418105306,0.0273,-0.0027,0.9264,0.927
17.420125983,0.0273,-0.0022,0.9261,0.927
17.422488899,0.0275,-0.0017,0.9259,0.926
17.424004472,0.0280,-0.0012,0.9254,0.926
17.426993847,0.0280,-0.0009,0.9244,0.925
17.429304681,0.0282,-0.0004,0.9236,0.924
17.432706087,0.0288,0.0001,0.9231,0.924
17.433475826,0.0290,0.0003,0.9229,0.923
17.435635826,0.0285,0.0006,0.9229,0.923
17.437498587,0.0282,0.0006,0.9229,0.923
17.439815201,0.0285,0.0001,0.9229,0.923
17.442147753,0.0290,-0.0002,0.9221,0.923
17.444533066,0.0300,-0.0007,0.9214,0.922
17.446624316,0.0305,-0.0012,0.9206,0.921
17.447906191,0.0310,-0.0012,0.9199,0.920
17.450223118,0.0307,-0.0014,0.9194,0.920
17.452518431,0.0307,-0.0014,0.9189,0.919
17.454662285,0.0307,-0.0012,0.9186,0.919
17.455968483,0.0310,-0.0012,0.9189,0.919
17.45869567,0.0312,-0.0012,0.9194,0.920
17.460369889,0.0312,-0.0014,0.9199,0.920
17.462797337,0.0315,-0.0019,0.9204,0.921
17.465803535,0.0320,-0.0022,0.9206,0.921
17.467393483,0.0317,-0.0024,0.9209,0.921
17.468317597,0.0315,-0.0027,0.9214,0.922
17.471411868,0.0320,-0.0032,0.9214,0.922
17.472273899,0.0325,-0.0037,0.9209,0.921
17.474984056,0.0330,-0.0042,0.9206,0.921
17.477420566,0.0330,-0.0047,0.9211,0.922
17.479621035,0.0325,-0.0054,0.9224,0.923
17.482806712,0.0322,-0.0064,0.9241,0.925
17.484077441,0.0325,-0.0071,0.9256,0.926
17.486220514,0.0332,-0.0076,0.9266,0.927
17.488373378,0.0332,-0.0074,0.9274,0.928
17.489881868,0.0330,-0.0069,0.9286,0.929
17.492412181,0.0330,-0.0064,0.9298,0.930
17.494925931,0.0330,-0.0059,0.9304,0.931
17.496495722,0.0330,-0.0052,0.9301,0.931
17.502505878,0.0325,-0.0044,0.9296,0.930
17.503683951,0.0320,-0.0039,0.9296,0.930
17.504375983,0.0317,-0.0037,0.9296,0.930
17.505086139,0.0317,-0.0037,0.9298,0.930
17.506684108,0.0317,-0.0037,0.9304,0.931
17.508107233,0.0315,-0.0039,0.9316,0.932
17.510813847,0.0310,-0.0042,0.9326,0.933
17.512591191,0.0307,-0.0044,0.9336,0.934
17.514936243,0.0307,-0.0049,0.9348,0.935
17.517033795,0.0307,-0.0052,0.9363,0.937
17.519450722,0.0307,-0.0056,0.9373,0.938
17.521499003,0.0307,-0.0059,0.9381,0.939
17.523789316,0.0315,-0.0067,0.9383,0.939
17.524531399,0.0322,-0.0069,0.9386,0.939
17.526608222,0.0335,-0.0069,0.9391,0.940
17.529753795,0.0347,-0.0069,0.9398,0.940
17.533602962,0.0355,-0.0067,0.9401,0.941
17.534354368,0.0357,-0.0064,0.9406,0.941
17.536531868,0.0360,-0.0059,0.9413,0.942
17.538980566,0.0355,-0.0059,0.9421,0.943
17.540226608,0.0350,-0.0062,0.9423,0.943
17.542624524,0.0345,-0.0064,0.9423,0.943
17.544307493,0.0337,-0.0067,0.9425,0.943
17.546861972,0.0330,-0.0069,0.9428,0.943
17.549937233,0.0322,-0.0071,0.9431,0.944
17.55129666,0.0322,-0.0074,0.9431,0.944
17.55182192,0.0327,-0.0076,0.9433,0.944
17.555249733,0.0332,-0.0079,0.9435,0.944
17.556963326,0.0332,-0.0084,0.9435,0.944
17.559397285,0.0330,-0.0086,0.9433,0.944
17.561212962,0.0327,-0.0086,0.9428,0.943
17.563473274,0.0332,-0.0086,0.9423,0.943
17.566596868,0.0335,-0.0086,0.9416,0.942
17.567706451,0.0332,-0.0081,0.9403,0.941
17.57000416,0.0325,-0.0074,0.9391,0.940
17.572187285,0.0315,-0.0069,0.9381,0.939
17.572698222,0.0310,-0.0064,0.9371,0.938
17.576131243,0.0305,-0.0059,0.9368,0.937
17.577494785,0.0297,-0.0054,0.9363,0.937
17.58014666,0.0285,-0.0052,0.9356,0.936
17.581322076,0.0280,-0.0052,0.9351,0.936
17.583496087,0.0282,-0.0054,0.9346,0.935
17.586263899,0.0297,-0.0056,0.9341,0.935
17.588201347,0.0310,-0.0059,0.9336,0.934
17.590429264,0.0325,-0.0059,0.9326,0.933
17.591968691,0.0342,-0.0056,0.9316,0.932
17.594617649,0.0357,-0.0054,0.9304,0.931
17.596219316,0.0370,-0.0052,0.9294,0.930
17.598574993,0.0370,-0.0047,0.9283,0.929
17.603254003,0.0365,-0.0044,0.9276,0.928
17.604467337,0.0355,-0.0042,0.9269,0.928
17.605558066,0.0345,-0.0042,0.9259,0.927
17.607473743,0.0335,-0.0042,0.9249,0.925
17.609433326,0.0327,-0.0042,0.9241,0.925
17.612879993,0.0322,-0.0037,0.9236,0.924
17.613992493,0.0327,-0.0034,0.9234,0.924
17.616336295,0.0332,-0.0034,0.9231,0.924
17.618401608,0.0340,-0.0034,0.9226,0.923
17.618789837,0.0342,-0.0034,0.9221,0.923
17.621544785,0.0350,-0.0034,0.9216,0.922
17.623998587,0.0357,-0.0034,0.9214,0.922
17.626418274,0.0362,-0.0037,0.9209,0.922
17.628171139,0.0360,-0.0039,0.9204,0.921
17.630880358,0.0350,-0.0042,0.9201,0.921
17.63210468,0.0340,-0.0042,0.9204,0.921
17.634495305,0.0330,-0.0039,0.9211,0.922
17.635918691,0.0322,-0.0037,0.9221,0.923
17.637973795,0.0312,-0.0034,0.9229,0.923
17.639945514,0.0302,-0.0032,0.9239,0.924
17.642841764,0.0297,-0.0029,0.9244,0.925
17.645203222,0.0300,-0.0027,0.9251,0.926
17.647398899,0.0305,-0.0022,0.9259,0.926
17.650005305,0.0312,-0.0017,0.9264,0.927
17.65161416,0.0322,-0.0012,0.9261,0.927
17.653340774,0.0330,-0.0009,0.9259,0.926
17.65596416,0.0337,-0.0007,0.9259,0.926
17.657522805,0.0340,-0.0007,0.9261,0.927
17.659967858,0.0337,-0.0009,0.9266,0.927
17.662184837,0.0332,-0.0009,0.9276,0.928
17.664412545,0.0330,-0.0014,0.9283,0.929
17.666881972,0.0325,-0.0019,0.9291,0.930
17.667843899,0.0315,-0.0024,0.9298,0.930
17.67049942,0.0305,-0.0029,0.9301,0.931
17.671817701,0.0302,-0.0032,0.9298,0.930
17.674306399,0.0307,-0.0037,0.9298,0.930
17.675847337,0.0312,-0.0039,0.9298,0.930
17.678651035,0.0317,-0.0044,0.9296,0.930
17.680026712,0.0320,-0.0047,0.9289,0.929
17.682861608,0.0327,-0.0047,0.9286,0.929
17.683988378,0.0340,-0.0047,0.9289,0.929
17.686596555,0.0345,-0.0047,0.9296,0.930
17.68908817,0.0347,-0.0047,0.9304,0.931
17.690348691,0.0345,-0.0047,0.9311,0.932
17.692312962,0.0342,-0.0047,0.9326,0.933
17.69517218,0.0345,-0.0044,0.9341,0.935
17.697280201,0.0345,-0.0044,0.9361,0.937
17.700918743,0.0342,-0.0042,0.9373,0.938
17.701430201,0.0337,-0.0042,0.9378,0.938
17.703529889,0.0337,-0.0044,0.9376,0.938
17.704914055,0.0340,-0.0044,0.9371,0.938
17.707474316,0.0345,-0.0042,0.9366,0.937
17.709620722,0.0350,-0.0037,0.9358,0.936
17.711927962,0.0355,-0.0032,0.9348,0.935
17.71425666,0.0355,-0.0027,0.9338,0.935
17.715737701,0.0352,-0.0022,0.9336,0.934
17.718062701,0.0345,-0.0014,0.9338,0.934
17.720329003,0.0335,-0.0007,0.9341,0.935
17.722749055,0.0322,-0.0002,0.9351,0.936
17.724855722,0.0312,0.0001,0.9363,0.937
17.72708192,0.0297,0.0003,0.9373,0.938
17.727722337,0.0290,0.0003,0.9381,0.939
17.730467441,0.0285,0.0003,0.9381,0.938
17.73429791,0.0280,0.0003,0.9378,0.938
17.735586868,0.0267,0.0003,0.9376,0.938
17.737335097,0.0258,0.0001,0.9373,0.938
17.739690514,0.0250,-0.0002,0.9363,0.937
17.741418483,0.0245,-0.0007,0.9351,0.935
17.745368691,0.0245,-0.0009,0.9338,0.934
17.745723222,0.0253,-0.0012,0.9333,0.934
17.747112076,0.0260,-0.0014,0.9336,0.934
17.74968916,0.0262,-0.0017,0.9341,0.934
17.75195416,0.0262,-0.0019,0.9341,0.934
17.75438041,0.0265,-0.0019,0.9346,0.935
17.755791243,0.0273,-0.0019,0.9353,0.936
17.758200878,0.0280,-0.0017,0.9361,0.936
17.760533899,0.0282,-0.0014,0.9366,0.937
17.762871972,0.0280,-0.0014,0.9361,0.936
17.76501442,0.0277,-0.0014,0.9351,0.936
17.767978014,0.0280,-0.0014,0.9341,0.935
17.768684732,0.0288,-0.0017,0.9336,0.934
17.771113066,0.0297,-0.0017,0.9333,0.934
17.772239576,0.0307,-0.0019,0.9328,0.933
17.775005462,0.0317,-0.0022,0.9328,0.933
17.777431191,0.0327,-0.0022,0.9331,0.934
17.779489472,0.0332,-0.0022,0.9336,0.934
17.781331555,0.0340,-0.0024,0.9343,0.935
17.785014003,0.0342,-0.0024,0.9348,0.935
17.785829368,0.0342,-0.0029,0.9353,0.936
17.787850618,0.0340,-0.0032,0.9356,0.936
17.790043743,0.0335,-0.0034,0.9353,0.936
17.792331087,0.0327,-0.0037,0.9343,0.935
17.793986087,0.0325,-0.0037,0.9333,0.934
17.796746712,0.0327,-0.0039,0.9326,0.933
17.798652545,0.0330,-0.0042,0.9323,0.933
17.79933567,0.0327,-0.0042,0.9323,0.933
17.803775305,0.0330,-0.0042,0.9323,0.933
17.804553118,0.0335,-0.0042,0.9331,0.934
17.80715468,0.0342,-0.0042,0.9346,0.935
17.809029316,0.0347,-0.0044,0.9366,0.937
17.811126295,0.0350,-0.0044,0.9383,0.939
17.812018587,0.0345,-0.0047,0.9398,0.940
17.814611868,0.0340,-0.0049,0.9413,0.942
17.816077857,0.0340,-0.0052,0.9431,0.944
17.818669003,0.0335,-0.0052,0.9443,0.945
17.821254628,0.0325,-0.0054,0.9448,0.945
17.823389316,0.0320,-0.0054,0.9448,0.945
17.825151607,0.0315,-0.0059,0.9440,0.945
17.827609628,0.0315,-0.0062,0.9435,0.944
17.829265097,0.0317,-0.0062,0.9431,0.944
17.83177343,0.0320,-0.0062,0.9423,0.943
17.834823222,0.0325,-0.0059,0.9418,0.942
17.836284055,0.0327,-0.0062,0.9421,0.943
17.838021347,0.0330,-0.0062,0.9431,0.944
17.84043291,0.0330,-0.0062,0.9446,0.945
17.842619837,0.0327,-0.0059,0.9460,0.947
17.84381041,0.0327,-0.0056,0.9473,0.948
17.846441972,0.0330,-0.0056,0.9490,0.950
17.847784785,0.0325,-0.0054,0.9503,0.951
17.851390045,0.0322,-0.0054,0.9513,0.952
17.85224041,0.0320,-0.0052,0.9510,0.952
17.85450067,0.0327,-0.0052,0.9505,0.951
17.856091607,0.0335,-0.0052,0.9503,0.951
17.858127441,0.0342,-0.0049,0.9495,0.950
17.860469003,0.0350,-0.0047,0.9488,0.949
17.863580097,0.0357,-0.0047,0.9480,0.949
17.865114889,0.0365,-0.0044,0.9480,0.949
17.868191972,0.0370,-0.0042,0.9490,0.950
17.869223899,0.0370,-0.0042,0.9508,0.951
17.871945514,0.0365,-0.0039,0.9525,0.953
17.873855097,0.0357,-0.0042,0.9543,0.955
17.876188482,0.0352,-0.0044,0.9555,0.956
17.877771243,0.0345,-0.0044,0.9565,0.957
17.880396972,0.0335,-0.0047,0.9573,0.958
17.882583535,0.0330,-0.0049,0.9570,0.958
17.885220201,0.0327,-0.0054,0.9558,0.956
17.886136087,0.0327,-0.0064,0.9537,0.954
17.888582337,0.0325,-0.0071,0.9520,0.953
17.89086968,0.0327,-0.0076,0.9503,0.951
17.893033639,0.0330,-0.0081,0.9483,0.949
17.894176712,0.0335,-0.0084,0.9468,0.947
17.897115097,0.0335,-0.0084,0.9463,0.947
17.899368326,0.0330,-0.0081,0.9465,0.947
17.903564993,0.0325,-0.0079,0.9473,0.948
17.904352441,0.0317,-0.0074,0.9485,0.949
17.905060878,0.0312,-0.0069,0.9495,0.950
17.906124212,0.0307,-0.0064,0.9510,0.952
17.908796503,0.0300,-0.0056,0.9520,0.952
17.910308951,0.0295,-0.0052,0.9522,0.953
17.912552337,0.0290,-0.0047,0.9513,0.952
17.915302232,0.0292,-0.0044,0.9498,0.950
17.918356816,0.0300,-0.0042,0.9483,0.949
17.919797076,0.0310,-0.0037,0.9468,0.947
17.922116243,0.0320,-0.0034,0.9453,0.946
17.923161451,0.0325,-0.0029,0.9438,0.944
17.925028899,0.0332,-0.0027,0.9428,0.943
17.927823014,0.0337,-0.0022,0.9428,0.943
17.931043326,0.0342,-0.0022,0.9433,0.944
17.93244718,0.0340,-0.0019,0.9443,0.945
17.93512567,0.0335,-0.0014,0.9453,0.946
17.936914003,0.0325,-0.0012,0.9465,0.947
17.938395982,0.0320,-0.0009,0.9480,0.949
17.939954889,0.0315,-0.0007,0.9493,0.950
17.942566191,0.0312,-0.0004,0.9500,0.951
17.945076243,0.0312,-0.0004,0.9498,0.950
17.947135618,0.0312,-0.0007,0.9488,0.949
17.949267024,0.0320,-0.0009,0.9478,0.948
17.95232968,0.0327,-0.0014,0.9465,0.947
17.953198014,0.0340,-0.0017,0.9453,0.946
17.955739472,0.0352,-0.0022,0.9443,0.945
17.958034524,0.0360,-0.0024,0.9438,0.944
17.959327441,0.0365,-0.0024,0.9440,0.945
17.961425253,0.0365,-0.0024,0.9448,0.946
17.964094264,0.0362,-0.0024,0.9458,0.946
17.965574264,0.0355,-0.0022,0.9473,0.948
17.967113587,0.0350,-0.0022,0.9490,0.950
17.969786764,0.0342,-0.0022,0.9508,0.951
17.972298639,0.0337,-0.0019,0.9520,0.953
17.974379055,0.0332,-0.0017,0.9525,0.953
17.975830722,0.0332,-0.0017,0.9528,0.953
17.978312649,0.0335,-0.0017,0.9525,0.953
17.979811347,0.0342,-0.0017,0.9518,0.952
17.982335201,0.0350,-0.0017,0.9508,0.951
17.984024212,0.0357,-0.0017,0.9493,0.950
17.98680567,0.0360,-0.0017,0.9480,0.949
17.988001659,0.0360,-0.0017,0.9475,0.948
17.990601087,0.0355,-0.0014,0.9473,0.948
17.992953274,0.0347,-0.0017,0.9473,0.948
17.995315878,0.0335,-0.0019,0.9475,0.948
17.997167493,0.0322,-0.0019,0.9483,0.949
17.999523274,0.0310,-0.0022,0.9498,0.950
18.002291295,0.0300,-0.0024,0.9513,0.952
18.003573639,0.0297,-0.0029,0.9522,0.953
18.006037389,0.0297,-0.0034,0.9530,0.953
18.007502441,0.0302,-0.0039,0.9535,0.954
18.008953118,0.0310,-0.0044,0.9540,0.954
18.011189055,0.0322,-0.0052,0.9543,0.955
18.014157232,0.0335,-0.0056,0.9540,0.955
18.016377389,0.0342,-0.0059,0.9533,0.954
18.019392597,0.0340,-0.0064,0.9522,0.953
18.020228795,0.0335,-0.0067,0.9515,0.952
18.021665826,0.0327,-0.0071,0.9513,0.952
18.023579055,0.0317,-0.0076,0.9510,0.952
18.026326139,0.0307,-0.0079,0.9508,0.951
18.02808692,0.0295,-0.0081,0.9510,0.952
18.030379472,0.0288,-0.0084,0.9515,0.952
18.03242817,0.0285,-0.0084,0.9528,0.953
18.034924837,0.0292,-0.0081,0.9537,0.954
18.037124628,0.0300,-0.0076,0.9543,0.955
18.039545253,0.0305,-0.0071,0.9547,0.955
18.041340357,0.0310,-0.0067,0.9552,0.956
18.043678743,0.0315,-0.0062,0.9555,0.956
18.04550692,0.0317,-0.0054,0.9552,0.956
18.047921399,0.0315,-0.0047,0.9547,0.955
18.049598951,0.0310,-0.0039,0.9540,0.954
18.051190826,0.0302,-0.0034,0.9535,0.954
18.053695201,0.0295,-0.0027,0.9530,0.953
18.055955722,0.0290,-0.0022,0.9528,0.953
18.05753067,0.0288,-0.0017,0.9528,0.953
18.059843899,0.0285,-0.0012,0.9533,0.954
18.062416503,0.0288,-0.0012,0.9537,0.954
18.064505462,0.0295,-0.0009,0.9543,0.955
18.06705968,0.0300,-0.0009,0.9547,0.955
18.069570357,0.0307,-0.0009,0.9552,0.956
18.070321139,0.0312,-0.0012,0.9560,0.957
18.072487441,0.0322,-0.0014,0.9562,0.957
18.074011607,0.0330,-0.0019,0.9565,0.957
18.076030722,0.0335,-0.0022,0.9562,0.957
18.078082753,0.0335,-0.0024,0.9560,0.957
18.081336451,0.0335,-0.0027,0.9558,0.956
18.083594524,0.0337,-0.0029,0.9560,0.957
18.086387597,0.0342,-0.0032,0.9560,0.957
18.087396607,0.0340,-0.0034,0.9565,0.957
18.089469837,0.0337,-0.0034,0.9570,0.958
18.091849159,0.0337,-0.0034,0.9582,0.959
18.093967701,0.0340,-0.0034,0.9595,0.960
18.097204055,0.0342,-0.0034,0.9605,0.961
18.098790462,0.0347,-0.0034,0.9615,0.962
18.099942076,0.0347,-0.0032,0.9622,0.963
18.10579718,0.0352,-0.0029,0.9625,0.963
18.106825566,0.0357,-0.0029,0.9625,0.963
18.107470826,0.0362,-0.0029,0.9622,0.963
18.108124576,0.0362,-0.0029,0.9620,0.963
18.110206139,0.0360,-0.0029,0.9617,0.962
18.112756295,0.0360,-0.0029,0.9615,0.962
18.115201139,0.0355,-0.0029,0.9615,0.962
18.117306503,0.0350,-0.0029,0.9617,0.962
18.119422962,0.0345,-0.0029,0.9625,0.963
18.119926139,0.0337,-0.0029,0.9634,0.964
18.122753222,0.0330,-0.0032,0.9645,0.965
18.125087441,0.0325,-0.0039,0.9652,0.966
18.127341034,0.0317,-0.0042,0.9655,0.966
18.129242128,0.0315,-0.0044,0.9657,0.966
18.130623326,0.0315,-0.0044,0.9657,0.966
18.132877076,0.0317,-0.0047,0.9655,0.966
18.135313847,0.0325,-0.0047,0.9652,0.966
18.137371764,0.0332,-0.0049,0.9647,0.965
18.139814212,0.0335,-0.0049,0.9642,0.965
18.142323534,0.0335,-0.0049,0.9634,0.964
18.144522597,0.0335,-0.0049,0.9627,0.963
18.146194628,0.0332,-0.0049,0.9625,0.963
18.148728066,0.0330,-0.0049,0.9625,0.963
18.150878014,0.0327,-0.0054,0.9625,0.963
18.153307024,0.0325,-0.0056,0.9630,0.964
18.154077493,0.0327,-0.0059,0.9637,0.964
18.156253743,0.0332,-0.0062,0.9647,0.965
18.158721503,0.0340,-0.0064,0.9657,0.966
18.160928014,0.0347,-0.0067,0.9664,0.967
18.163278014,0.0357,-0.0064,0.9670,0.968
18.165687701,0.0365,-0.0064,0.9667,0.967
18.167795618,0.0374,-0.0062,0.9664,0.967
18.168416712,0.0380,-0.0059,0.9664,0.967
18.171189524,0.0382,-0.0059,0.9659,0.967
18.173571764,0.0382,-0.0056,0.9655,0.966
18.176062493,0.0380,-0.0054,0.9647,0.965
18.177987337,0.0374,-0.0054,0.9642,0.965
18.179623274,0.0370,-0.0052,0.9640,0.965
18.181373274,0.0360,-0.0049,0.9637,0.964
18.183775201,0.0352,-0.0044,0.9634,0.964
18.185041451,0.0347,-0.0042,0.9637,0.964
18.189522128,0.0345,-0.0042,0.9640,0.965
18.19037317,0.0342,-0.0039,0.9647,0.965
18.192508795,0.0340,-0.0039,0.9655,0.966
18.195099732,0.0342,-0.0037,0.9659,0.967
18.196144941,0.0347,-0.0037,0.9662,0.967
18.198699316,0.0352,-0.0032,0.9664,0.967
18.201432076,0.0352,-0.0029,0.9662,0.967
18.20342817,0.0350,-0.0027,0.9657,0.966
18.204222024,0.0350,-0.0027,0.9647,0.965
18.206747961,0.0347,-0.0027,0.9640,0.965
18.208919576,0.0342,-0.0027,0.9632,0.964
18.211278274,0.0332,-0.0027,0.9627,0.963
18.214397805,0.0325,-0.0027,0.9622,0.963
18.215547857,0.0317,-0.0024,0.9615,0.962
18.220297909,0.0315,-0.0022,0.9615,0.962
